_TIME_PERIOD,_OBS_VALUE,_OBS_STATUS,_OBS_CONF
2012-08-09,1.2301,A,F
2012-08-10,1.2262,A,F
2012-08-13,1.2339,A,F
2012-08-14,1.2352,A,F
2012-08-15,1.2276,A,F
2012-08-16,1.2279,A,F
2012-08-17,1.2337,A,F
2012-08-20,1.2300,A,F
2012-08-21,1.2428,A,F
2012-08-22,1.2448,A,F
2012-08-23,1.2552,A,F
2012-08-24,1.2507,A,F
2012-08-27,1.2530,A,F
2012-08-28,1.2548,A,F
2012-08-29,1.2545,A,F
2012-08-30,1.2544,A,F
2012-08-31,1.2611,A,F
2012-09-03,1.2568,A,F
2012-09-04,1.2579,A,F
2012-09-05,1.2578,A,F
2012-09-06,1.2638,A,F
2012-09-07,1.2706,A,F
2012-09-10,1.2776,A,F
2012-09-11,1.2787,A,F
2012-09-12,1.2896,A,F
2012-09-13,1.2910,A,F
2012-09-14,1.3095,A,F
2012-09-17,1.3086,A,F
2012-09-18,1.3054,A,F
2012-09-19,1.3002,A,F
2012-09-20,1.2954,A,F
2012-09-21,1.2988,A,F
2012-09-24,1.2916,A,F
2012-09-25,1.2932,A,F
2012-09-26,1.2845,A,F
2012-09-27,1.2874,A,F
2012-09-28,1.2930,A,F
2012-10-01,1.2877,A,F
2012-10-02,1.2930,A,F
2012-10-03,1.2904,A,F
2012-10-04,1.2951,A,F
2012-10-05,1.3002,A,F
2012-10-08,1.2958,A,F
2012-10-09,1.2953,A,F
2012-10-10,1.2889,A,F
2012-10-11,1.2918,A,F
2012-10-12,1.2970,A,F
2012-10-15,1.2971,A,F
2012-10-16,1.3046,A,F
2012-10-17,1.3120,A,F
2012-10-18,1.3118,A,F
2012-10-19,1.3035,A,F
2012-10-22,1.3063,A,F
2012-10-23,1.3005,A,F
2012-10-24,1.2942,A,F
2012-10-25,1.2993,A,F
2012-10-26,1.2908,A,F
2012-10-29,1.2898,A,F
2012-10-30,1.2962,A,F
2012-10-31,1.2993,A,F
2012-11-01,1.2975,A,F
2012-11-02,1.2850,A,F
2012-11-05,1.2777,A,F
2012-11-06,1.2800,A,F
2012-11-07,1.2746,A,F
2012-11-08,1.2736,A,F
2012-11-09,1.2694,A,F
2012-11-12,1.2735,A,F
2012-11-13,1.2696,A,F
2012-11-14,1.2726,A,F
2012-11-15,1.2756,A,F
2012-11-16,1.2745,A,F
2012-11-19,1.2762,A,F
2012-11-20,1.2809,A,F
2012-11-21,1.2805,A,F
2012-11-22,1.2893,A,F
2012-11-23,1.2909,A,F
2012-11-26,1.2964,A,F
2012-11-27,1.2961,A,F
2012-11-28,1.2891,A,F
2012-11-29,1.2994,A,F
2012-11-30,1.2986,A,F
2012-12-03,1.3057,A,F
2012-12-04,1.3092,A,F
2012-12-05,1.3065,A,F
2012-12-06,1.3072,A,F
2012-12-07,1.2905,A,F
2012-12-10,1.2930,A,F
2012-12-11,1.2993,A,F
2012-12-12,1.3040,A,F
2012-12-13,1.3077,A,F
2012-12-14,1.3081,A,F
2012-12-17,1.3160,A,F
2012-12-18,1.3178,A,F
2012-12-19,1.3302,A,F
2012-12-20,1.3246,A,F
2012-12-21,1.3209,A,F
2012-12-24,1.3218,A,F
2012-12-27,1.3266,A,F
2012-12-28,1.3183,A,F
2012-12-31,1.3194,A,F
2013-01-02,1.3262,A,F
2013-01-03,1.3102,A,F
2013-01-04,1.3012,A,F
2013-01-07,1.3039,A,F
2013-01-08,1.3086,A,F
2013-01-09,1.3056,A,F
2013-01-10,1.3113,A,F
2013-01-11,1.3274,A,F
2013-01-14,1.3341,A,F
2013-01-15,1.3327,A,F
2013-01-16,1.3277,A,F
2013-01-17,1.3368,A,F
2013-01-18,1.3324,A,F
2013-01-21,1.3323,A,F
2013-01-22,1.3317,A,F
2013-01-23,1.3330,A,F
2013-01-24,1.3349,A,F
2013-01-25,1.3469,A,F
2013-01-28,1.3444,A,F
2013-01-29,1.3433,A,F
2013-01-30,1.3541,A,F
2013-01-31,1.3550,A,F
2013-02-01,1.3644,A,F
2013-02-04,1.3552,A,F
2013-02-05,1.3537,A,F
2013-02-06,1.3517,A,F
2013-02-07,1.3546,A,F
2013-02-08,1.3374,A,F
2013-02-11,1.3391,A,F
2013-02-12,1.3438,A,F
2013-02-13,1.3480,A,F
2013-02-14,1.3327,A,F
2013-02-15,1.3325,A,F
2013-02-18,1.3352,A,F
2013-02-19,1.3349,A,F
2013-02-20,1.3370,A,F
2013-02-21,1.3186,A,F
2013-02-22,1.3186,A,F
2013-02-25,1.3304,A,F
2013-02-26,1.3077,A,F
2013-02-27,1.3097,A,F
2013-02-28,1.3129,A,F
2013-03-01,1.3000,A,F
2013-03-04,1.3007,A,F
2013-03-05,1.3034,A,F
2013-03-06,1.3035,A,F
2013-03-07,1.3010,A,F
2013-03-08,1.3090,A,F
2013-03-11,1.2994,A,F
2013-03-12,1.3053,A,F
2013-03-13,1.2981,A,F
2013-03-14,1.2937,A,F
2013-03-15,1.3086,A,F
2013-03-18,1.2929,A,F
2013-03-19,1.2944,A,F
2013-03-20,1.2945,A,F
2013-03-21,1.2910,A,F
2013-03-22,1.2948,A,F
2013-03-25,1.2935,A,F
2013-03-26,1.2861,A,F
2013-03-27,1.2768,A,F
2013-03-28,1.2805,A,F
2013-04-02,1.2840,A,F
2013-04-03,1.2828,A,F
2013-04-04,1.2818,A,F
2013-04-05,1.2944,A,F
2013-04-08,1.3023,A,F
2013-04-09,1.3040,A,F
2013-04-10,1.3086,A,F
2013-04-11,1.3119,A,F
2013-04-12,1.3052,A,F
2013-04-15,1.3081,A,F
2013-04-16,1.3129,A,F
2013-04-17,1.3129,A,F
2013-04-18,1.3045,A,F
2013-04-19,1.3115,A,F
2013-04-22,1.3037,A,F
2013-04-23,1.2990,A,F
2013-04-24,1.3006,A,F
2013-04-25,1.3080,A,F
2013-04-26,1.2999,A,F
2013-04-29,1.3113,A,F
2013-04-30,1.3072,A,F
2013-05-02,1.3191,A,F
2013-05-03,1.3114,A,F
2013-05-06,1.3107,A,F
2013-05-07,1.3107,A,F
2013-05-08,1.3135,A,F
2013-05-09,1.3142,A,F
2013-05-10,1.2988,A,F
2013-05-13,1.2973,A,F
2013-05-14,1.2977,A,F
2013-05-15,1.2864,A,F
2013-05-16,1.2890,A,F
2013-05-17,1.2869,A,F
2013-05-20,1.2853,A,F
2013-05-21,1.2866,A,F
2013-05-22,1.2923,A,F
2013-05-23,1.2888,A,F
2013-05-24,1.2939,A,F
2013-05-27,1.2939,A,F
2013-05-28,1.2938,A,F
2013-05-29,1.2952,A,F
2013-05-30,1.2944,A,F
2013-05-31,1.3006,A,F
2013-06-03,1.3008,A,F
2013-06-04,1.3092,A,F
2013-06-05,1.3067,A,F
2013-06-06,1.3118,A,F
2013-06-07,1.3260,A,F
2013-06-10,1.3209,A,F
2013-06-11,1.3273,A,F
2013-06-12,1.3277,A,F
2013-06-13,1.3315,A,F
2013-06-14,1.3303,A,F
2013-06-17,1.3337,A,F
2013-06-18,1.3374,A,F
2013-06-19,1.3406,A,F
2013-06-20,1.3200,A,F
2013-06-21,1.3180,A,F
2013-06-24,1.3086,A,F
2013-06-25,1.3134,A,F
2013-06-26,1.3024,A,F
2013-06-27,1.3032,A,F
2013-06-28,1.3080,A,F
2013-07-01,1.3037,A,F
2013-07-02,1.3017,A,F
2013-07-03,1.2959,A,F
2013-07-04,1.2984,A,F
2013-07-05,1.2883,A,F
2013-07-08,1.2850,A,F
2013-07-09,1.2857,A,F
2013-07-10,1.2813,A,F
2013-07-11,1.3044,A,F
2013-07-12,1.3034,A,F
2013-07-15,1.3012,A,F
2013-07-16,1.3118,A,F
2013-07-17,1.3136,A,F
2013-07-18,1.3093,A,F
2013-07-19,1.3123,A,F
2013-07-22,1.3166,A,F
2013-07-23,1.3180,A,F
2013-07-24,1.3246,A,F
2013-07-25,1.3202,A,F
2013-07-26,1.3260,A,F
2013-07-29,1.3270,A,F
2013-07-30,1.3284,A,F
2013-07-31,1.3275,A,F
2013-08-01,1.3236,A,F
2013-08-02,1.3203,A,F
2013-08-05,1.3257,A,F
2013-08-06,1.3280,A,F
2013-08-07,1.3305,A,F
2013-08-08,1.3360,A,F
2013-08-09,1.3373,A,F
2013-08-12,1.3280,A,F
2013-08-13,1.3290,A,F
2013-08-14,1.3243,A,F
2013-08-15,1.3297,A,F
2013-08-16,1.3340,A,F
2013-08-19,1.3344,A,F
2013-08-20,1.3392,A,F
2013-08-21,1.3384,A,F
2013-08-22,1.3323,A,F
2013-08-23,1.3355,A,F
2013-08-26,1.3361,A,F
2013-08-27,1.3338,A,F
2013-08-28,1.3347,A,F
2013-08-29,1.3266,A,F
2013-08-30,1.3235,A,F
2013-09-02,1.3207,A,F
2013-09-03,1.3172,A,F
2013-09-04,1.3171,A,F
2013-09-05,1.3202,A,F
2013-09-06,1.3117,A,F
2013-09-09,1.3194,A,F
2013-09-10,1.3240,A,F
2013-09-11,1.3268,A,F
2013-09-12,1.3290,A,F
2013-09-13,1.3295,A,F
2013-09-16,1.3357,A,F
2013-09-17,1.3356,A,F
2013-09-18,1.3352,A,F
2013-09-19,1.3545,A,F
2013-09-20,1.3514,A,F
2013-09-23,1.3508,A,F
2013-09-24,1.3473,A,F
2013-09-25,1.3504,A,F
2013-09-26,1.3499,A,F
2013-09-27,1.3537,A,F
2013-09-30,1.3505,A,F
2013-10-01,1.3554,A,F
2013-10-02,1.3515,A,F
2013-10-03,1.3594,A,F
2013-10-04,1.3593,A,F
2013-10-07,1.3572,A,F
2013-10-08,1.3576,A,F
2013-10-09,1.3515,A,F
2013-10-10,1.3532,A,F
2013-10-11,1.3566,A,F
2013-10-14,1.3564,A,F
2013-10-15,1.3493,A,F
2013-10-16,1.3561,A,F
2013-10-17,1.3662,A,F
2013-10-18,1.3684,A,F
2013-10-21,1.3667,A,F
2013-10-22,1.3674,A,F
2013-10-23,1.3752,A,F
2013-10-24,1.3805,A,F
2013-10-25,1.3777,A,F
2013-10-28,1.3784,A,F
2013-10-29,1.3768,A,F
2013-10-30,1.3755,A,F
2013-10-31,1.3641,A,F
2013-11-01,1.3505,A,F
2013-11-04,1.3506,A,F
2013-11-05,1.3494,A,F
2013-11-06,1.3517,A,F
2013-11-07,1.3365,A,F
2013-11-08,1.3431,A,F
2013-11-11,1.3394,A,F
2013-11-12,1.3432,A,F
2013-11-13,1.3415,A,F
2013-11-14,1.3436,A,F
2013-11-15,1.3460,A,F
2013-11-18,1.3517,A,F
2013-11-19,1.3502,A,F
2013-11-20,1.3527,A,F
2013-11-21,1.3472,A,F
2013-11-22,1.3518,A,F
2013-11-25,1.3514,A,F
2013-11-26,1.3547,A,F
2013-11-27,1.3596,A,F
2013-11-28,1.3592,A,F
2013-11-29,1.3611,A,F
2013-12-02,1.3536,A,F
2013-12-03,1.3578,A,F
2013-12-04,1.3592,A,F
2013-12-05,1.3594,A,F
2013-12-06,1.3661,A,F
2013-12-09,1.3722,A,F
2013-12-10,1.3750,A,F
2013-12-11,1.3767,A,F
2013-12-12,1.3775,A,F
2013-12-13,1.3727,A,F
2013-12-16,1.3776,A,F
2013-12-17,1.3749,A,F
2013-12-18,1.3749,A,F
2013-12-19,1.3667,A,F
2013-12-20,1.3655,A,F
2013-12-23,1.3702,A,F
2013-12-24,1.3684,A,F
2013-12-27,1.3814,A,F
2013-12-30,1.3783,A,F
2013-12-31,1.3791,A,F
2014-01-02,1.3658,A,F
2014-01-03,1.3634,A,F
2014-01-06,1.3602,A,F
2014-01-07,1.3641,A,F
2014-01-08,1.3594,A,F
2014-01-09,1.3612,A,F
2014-01-10,1.3587,A,F
2014-01-13,1.3654,A,F
2014-01-14,1.3667,A,F
2014-01-15,1.3606,A,F
2014-01-16,1.3597,A,F
2014-01-17,1.3584,A,F
2014-01-20,1.3566,A,F
2014-01-21,1.3526,A,F
2014-01-22,1.3566,A,F
2014-01-23,1.3639,A,F
2014-01-24,1.3687,A,F
2014-01-27,1.3658,A,F
2014-01-28,1.3649,A,F
2014-01-29,1.3608,A,F
2014-01-30,1.3574,A,F
2014-01-31,1.3516,A,F
2014-02-03,1.3498,A,F
2014-02-04,1.3519,A,F
2014-02-05,1.3543,A,F
2014-02-06,1.3495,A,F
2014-02-07,1.3574,A,F
2014-02-10,1.3638,A,F
2014-02-11,1.3676,A,F
2014-02-12,1.3573,A,F
2014-02-13,1.3675,A,F
2014-02-14,1.3707,A,F
2014-02-17,1.3699,A,F
2014-02-18,1.3731,A,F
2014-02-19,1.3745,A,F
2014-02-20,1.3706,A,F
2014-02-21,1.3707,A,F
2014-02-24,1.3735,A,F
2014-02-25,1.3754,A,F
2014-02-26,1.3726,A,F
2014-02-27,1.3656,A,F
2014-02-28,1.3813,A,F
2014-03-03,1.3768,A,F
2014-03-04,1.3768,A,F
2014-03-05,1.3732,A,F
2014-03-06,1.3745,A,F
2014-03-07,1.3894,A,F
2014-03-10,1.3881,A,F
2014-03-11,1.3850,A,F
2014-03-12,1.3887,A,F
2014-03-13,1.3942,A,F
2014-03-14,1.3884,A,F
2014-03-17,1.3906,A,F
2014-03-18,1.3902,A,F
2014-03-19,1.3913,A,F
2014-03-20,1.3762,A,F
2014-03-21,1.3780,A,F
2014-03-24,1.3774,A,F
2014-03-25,1.3789,A,F
2014-03-26,1.3791,A,F
2014-03-27,1.3758,A,F
2014-03-28,1.3759,A,F
2014-03-31,1.3788,A,F
2014-04-01,1.3790,A,F
2014-04-02,1.3795,A,F
2014-04-03,1.3771,A,F
2014-04-04,1.3700,A,F
2014-04-07,1.3723,A,F
2014-04-08,1.3774,A,F
2014-04-09,1.3794,A,F
2014-04-10,1.3867,A,F
2014-04-11,1.3872,A,F
2014-04-14,1.3827,A,F
2014-04-15,1.3803,A,F
2014-04-16,1.3840,A,F
2014-04-17,1.3855,A,F
2014-04-22,1.3817,A,F
2014-04-23,1.3834,A,F
2014-04-24,1.3820,A,F
2014-04-25,1.3831,A,F
2014-04-28,1.3861,A,F
2014-04-29,1.3826,A,F
2014-04-30,1.3850,A,F
2014-05-02,1.3862,A,F
2014-05-05,1.3874,A,F
2014-05-06,1.3945,A,F
2014-05-07,1.3927,A,F
2014-05-08,1.3953,A,F
2014-05-09,1.3781,A,F
2014-05-12,1.3765,A,F
2014-05-13,1.3703,A,F
2014-05-14,1.3719,A,F
2014-05-15,1.3659,A,F
2014-05-16,1.3696,A,F
2014-05-19,1.3715,A,F
2014-05-20,1.3702,A,F
2014-05-21,1.3676,A,F
2014-05-22,1.3668,A,F
2014-05-23,1.3630,A,F
2014-05-26,1.3635,A,F
2014-05-27,1.3638,A,F
2014-05-28,1.3608,A,F
2014-05-29,1.3612,A,F
2014-05-30,1.3607,A,F
2014-06-02,1.3611,A,F
2014-06-03,1.3645,A,F
2014-06-04,1.3627,A,F
2014-06-05,1.3567,A,F
2014-06-06,1.3642,A,F
2014-06-09,1.3608,A,F
2014-06-10,1.3547,A,F
2014-06-11,1.3547,A,F
2014-06-12,1.3528,A,F
2014-06-13,1.3534,A,F
2014-06-16,1.3532,A,F
2014-06-17,1.3568,A,F
2014-06-18,1.3563,A,F
2014-06-19,1.3620,A,F
2014-06-20,1.3588,A,F
2014-06-23,1.3596,A,F
2014-06-24,1.3618,A,F
2014-06-25,1.3615,A,F
2014-06-26,1.3606,A,F
2014-06-27,1.3620,A,F
2014-06-30,1.3658,A,F
2014-07-01,1.3688,A,F
2014-07-02,1.3656,A,F
2014-07-03,1.3646,A,F
2014-07-04,1.3588,A,F
2014-07-07,1.3592,A,F
2014-07-08,1.3589,A,F
2014-07-09,1.3603,A,F
2014-07-10,1.3604,A,F
2014-07-11,1.3595,A,F
2014-07-14,1.3627,A,F
2014-07-15,1.3613,A,F
2014-07-16,1.3532,A,F
2014-07-17,1.3525,A,F
2014-07-18,1.3525,A,F
2014-07-21,1.3518,A,F
2014-07-22,1.3481,A,F
2014-07-23,1.3465,A,F
2014-07-24,1.3472,A,F
2014-07-25,1.3440,A,F
2014-07-28,1.3433,A,F
2014-07-29,1.3429,A,F
2014-07-30,1.3401,A,F
2014-07-31,1.3379,A,F
2014-08-01,1.3395,A,F
2014-08-04,1.3422,A,F
2014-08-05,1.3382,A,F
2014-08-06,1.3345,A,F
2014-08-07,1.3368,A,F
2014-08-08,1.3388,A,F
2014-08-11,1.3386,A,F
2014-08-12,1.3346,A,F
2014-08-13,1.3360,A,F
2014-08-14,1.3373,A,F
2014-08-15,1.3388,A,F
2014-08-18,1.3383,A,F
2014-08-19,1.3354,A,F
2014-08-20,1.3284,A,F
2014-08-21,1.3262,A,F
2014-08-22,1.3267,A,F
2014-08-25,1.3200,A,F
2014-08-26,1.3192,A,F
2014-08-27,1.3177,A,F
2014-08-28,1.3178,A,F
2014-08-29,1.3188,A,F
2014-09-01,1.3133,A,F
2014-09-02,1.3115,A,F
2014-09-03,1.3151,A,F
2014-09-04,1.3015,A,F
2014-09-05,1.2948,A,F
2014-09-08,1.2947,A,F
2014-09-09,1.2902,A,F
2014-09-10,1.2929,A,F
2014-09-11,1.2928,A,F
2014-09-12,1.2931,A,F
2014-09-15,1.2911,A,F
2014-09-16,1.2949,A,F
2014-09-17,1.2956,A,F
2014-09-18,1.2872,A,F
2014-09-19,1.2852,A,F
2014-09-22,1.2845,A,F
2014-09-23,1.2892,A,F
2014-09-24,1.2826,A,F
2014-09-25,1.2712,A,F
2014-09-26,1.2732,A,F
2014-09-29,1.2701,A,F
2014-09-30,1.2583,A,F
2014-10-01,1.2603,A,F
2014-10-02,1.2631,A,F
2014-10-03,1.2616,A,F
2014-10-06,1.2565,A,F
2014-10-07,1.2607,A,F
2014-10-08,1.2645,A,F
2014-10-09,1.2763,A,F
2014-10-10,1.2638,A,F
2014-10-13,1.2679,A,F
2014-10-14,1.2646,A,F
2014-10-15,1.2666,A,F
2014-10-16,1.2749,A,F
2014-10-17,1.2823,A,F
2014-10-20,1.2773,A,F
2014-10-21,1.2762,A,F
2014-10-22,1.2693,A,F
2014-10-23,1.2669,A,F
2014-10-24,1.2659,A,F
2014-10-27,1.2679,A,F
2014-10-28,1.2748,A,F
2014-10-29,1.2737,A,F
2014-10-30,1.2598,A,F
2014-10-31,1.2524,A,F
2014-11-03,1.2493,A,F
2014-11-04,1.2514,A,F
2014-11-05,1.2480,A,F
2014-11-06,1.2517,A,F
2014-11-07,1.2393,A,F
2014-11-10,1.2486,A,F
2014-11-11,1.2424,A,F
2014-11-12,1.2467,A,F
2014-11-13,1.2456,A,F
2014-11-14,1.2436,A,F
2014-11-17,1.2496,A,F
2014-11-18,1.2514,A,F
2014-11-19,1.2535,A,F
2014-11-20,1.2539,A,F
2014-11-21,1.2422,A,F
2014-11-24,1.2410,A,F
2014-11-25,1.2424,A,F
2014-11-26,1.2475,A,F
2014-11-27,1.2480,A,F
2014-11-28,1.2483,A,F
2014-12-01,1.2469,A,F
2014-12-02,1.2424,A,F
2014-12-03,1.2331,A,F
2014-12-04,1.2311,A,F
2014-12-05,1.2362,A,F
2014-12-08,1.2258,A,F
2014-12-09,1.2369,A,F
2014-12-10,1.2392,A,F
2014-12-11,1.2428,A,F
2014-12-12,1.2450,A,F
2014-12-15,1.2426,A,F
2014-12-16,1.2537,A,F
2014-12-17,1.2448,A,F
2014-12-18,1.2285,A,F
2014-12-19,1.2279,A,F
2014-12-22,1.2259,A,F
2014-12-23,1.2213,A,F
2014-12-24,1.2219,A,F
2014-12-29,1.2197,A,F
2014-12-30,1.2160,A,F
2014-12-31,1.2141,A,F
2015-01-02,1.2043,A,F
2015-01-05,1.1915,A,F
2015-01-06,1.1914,A,F
2015-01-07,1.1831,A,F
2015-01-08,1.1768,A,F
2015-01-09,1.1813,A,F
2015-01-12,1.1804,A,F
2015-01-13,1.1782,A,F
2015-01-14,1.1775,A,F
2015-01-15,1.1708,A,F
2015-01-16,1.1588,A,F
2015-01-19,1.1605,A,F
2015-01-20,1.1579,A,F
2015-01-21,1.1593,A,F
2015-01-22,1.1618,A,F
2015-01-23,1.1198,A,F
2015-01-26,1.1244,A,F
2015-01-27,1.1306,A,F
2015-01-28,1.1344,A,F
2015-01-29,1.1315,A,F
2015-01-30,1.1305,A,F
2015-02-02,1.1310,A,F
2015-02-03,1.1376,A,F
2015-02-04,1.1446,A,F
2015-02-05,1.1410,A,F
2015-02-06,1.1447,A,F
2015-02-09,1.1275,A,F
2015-02-10,1.1297,A,F
2015-02-11,1.1314,A,F
2015-02-12,1.1328,A,F
2015-02-13,1.1381,A,F
2015-02-16,1.1408,A,F
2015-02-17,1.1415,A,F
2015-02-18,1.1372,A,F
2015-02-19,1.1387,A,F
2015-02-20,1.1298,A,F
2015-02-23,1.1298,A,F
2015-02-24,1.1328,A,F
2015-02-25,1.1346,A,F
2015-02-26,1.1317,A,F
2015-02-27,1.1240,A,F
2015-03-02,1.1227,A,F
2015-03-03,1.1168,A,F
2015-03-04,1.1124,A,F
2015-03-05,1.1069,A,F
2015-03-06,1.0963,A,F
2015-03-09,1.0860,A,F
2015-03-10,1.0738,A,F
2015-03-11,1.0578,A,F
2015-03-12,1.0613,A,F
2015-03-13,1.0572,A,F
2015-03-16,1.0557,A,F
2015-03-17,1.0635,A,F
2015-03-18,1.0592,A,F
2015-03-19,1.0677,A,F
2015-03-20,1.0776,A,F
2015-03-23,1.0912,A,F
2015-03-24,1.0950,A,F
2015-03-25,1.0985,A,F
2015-03-26,1.0973,A,F
2015-03-27,1.0856,A,F
2015-03-30,1.0845,A,F
2015-03-31,1.0759,A,F
2015-04-01,1.0755,A,F
2015-04-02,1.0830,A,F
2015-04-07,1.0847,A,F
2015-04-08,1.0862,A,F
2015-04-09,1.0774,A,F
2015-04-10,1.0570,A,F
2015-04-13,1.0552,A,F
2015-04-14,1.0564,A,F
2015-04-15,1.0579,A,F
2015-04-16,1.0711,A,F
2015-04-17,1.0814,A,F
2015-04-20,1.0723,A,F
2015-04-21,1.0700,A,F
2015-04-22,1.0743,A,F
2015-04-23,1.0772,A,F
2015-04-24,1.0824,A,F
2015-04-27,1.0822,A,F
2015-04-28,1.0927,A,F
2015-04-29,1.1002,A,F
2015-04-30,1.1215,A,F
2015-05-04,1.1152,A,F
2015-05-05,1.1117,A,F
2015-05-06,1.1230,A,F
2015-05-07,1.1305,A,F
2015-05-08,1.1221,A,F
2015-05-11,1.1142,A,F
2015-05-12,1.1239,A,F
2015-05-13,1.1221,A,F
2015-05-14,1.1419,A,F
2015-05-15,1.1328,A,F
2015-05-18,1.1389,A,F
2015-05-19,1.1180,A,F
2015-05-20,1.1118,A,F
2015-05-21,1.1133,A,F
2015-05-22,1.1164,A,F
2015-05-25,1.0978,A,F
2015-05-26,1.0926,A,F
2015-05-27,1.0863,A,F
2015-05-28,1.0896,A,F
2015-05-29,1.0970,A,F
2015-06-01,1.0944,A,F
2015-06-02,1.1029,A,F
2015-06-03,1.1134,A,F
2015-06-04,1.1317,A,F
2015-06-05,1.1218,A,F
2015-06-08,1.1162,A,F
2015-06-09,1.1249,A,F
2015-06-10,1.1279,A,F
2015-06-11,1.1232,A,F
2015-06-12,1.1220,A,F
2015-06-15,1.1218,A,F
2015-06-16,1.1215,A,F
2015-06-17,1.1279,A,F
2015-06-18,1.1404,A,F
2015-06-19,1.1299,A,F
2015-06-22,1.1345,A,F
2015-06-23,1.1204,A,F
2015-06-24,1.1213,A,F
2015-06-25,1.1206,A,F
2015-06-26,1.1202,A,F
2015-06-29,1.1133,A,F
2015-06-30,1.1189,A,F
2015-07-01,1.1100,A,F
2015-07-02,1.1066,A,F
2015-07-03,1.1096,A,F
2015-07-06,1.1008,A,F
2015-07-07,1.0931,A,F
2015-07-08,1.1024,A,F
2015-07-09,1.1054,A,F
2015-07-10,1.1185,A,F
2015-07-13,1.1049,A,F
2015-07-14,1.1031,A,F
2015-07-15,1.1009,A,F
2015-07-16,1.0867,A,F
2015-07-17,1.0889,A,F
2015-07-20,1.0852,A,F
2015-07-21,1.0867,A,F
2015-07-22,1.0902,A,F
2015-07-23,1.0999,A,F
2015-07-24,1.0939,A,F
2015-07-27,1.1058,A,F
2015-07-28,1.1025,A,F
2015-07-29,1.1030,A,F
2015-07-30,1.0955,A,F
2015-07-31,1.0967,A,F
2015-08-03,1.0951,A,F
2015-08-04,1.0973,A,F
2015-08-05,1.0883,A,F
2015-08-06,1.0885,A,F
2015-08-07,1.0941,A,F
2015-08-10,1.0960,A,F
2015-08-11,1.1055,A,F
2015-08-12,1.1155,A,F
2015-08-13,1.1109,A,F
2015-08-14,1.1171,A,F
2015-08-17,1.1100,A,F
2015-08-18,1.1060,A,F
2015-08-19,1.1041,A,F
2015-08-20,1.1183,A,F
2015-08-21,1.1281,A,F
2015-08-24,1.1497,A,F
2015-08-25,1.1506,A,F
2015-08-26,1.1402,A,F
2015-08-27,1.1284,A,F
2015-08-28,1.1268,A,F
2015-08-31,1.1215,A,F
2015-09-01,1.1236,A,F
2015-09-02,1.1255,A,F
2015-09-03,1.1229,A,F
2015-09-04,1.1138,A,F
2015-09-07,1.1146,A,F
2015-09-08,1.1162,A,F
2015-09-09,1.1139,A,F
2015-09-10,1.1185,A,F
2015-09-11,1.1268,A,F
2015-09-14,1.1305,A,F
2015-09-15,1.1320,A,F
2015-09-16,1.1228,A,F
2015-09-17,1.1312,A,F
2015-09-18,1.1419,A,F
2015-09-21,1.1250,A,F
2015-09-22,1.1155,A,F
2015-09-23,1.1150,A,F
2015-09-24,1.1241,A,F
2015-09-25,1.1151,A,F
2015-09-28,1.1170,A,F
2015-09-29,1.1204,A,F
2015-09-30,1.1203,A,F
2015-10-01,1.1153,A,F
2015-10-02,1.1160,A,F
2015-10-05,1.1236,A,F
2015-10-06,1.1224,A,F
2015-10-07,1.1266,A,F
2015-10-08,1.1254,A,F
2015-10-09,1.1362,A,F
2015-10-12,1.1373,A,F
2015-10-13,1.1374,A,F
2015-10-14,1.1410,A,F
2015-10-15,1.1439,A,F
2015-10-16,1.1360,A,F
2015-10-19,1.1333,A,F
2015-10-20,1.1373,A,F
2015-10-21,1.1354,A,F
2015-10-22,1.1313,A,F
2015-10-23,1.1084,A,F
2015-10-26,1.1011,A,F
2015-10-27,1.1061,A,F
2015-10-28,1.1085,A,F
2015-10-29,1.0930,A,F
2015-10-30,1.1017,A,F
2015-11-02,1.1032,A,F
2015-11-03,1.0976,A,F
2015-11-04,1.0935,A,F
2015-11-05,1.0883,A,F
2015-11-06,1.0864,A,F
2015-11-09,1.0776,A,F
2015-11-10,1.0711,A,F
2015-11-11,1.0716,A,F
2015-11-12,1.0726,A,F
2015-11-13,1.0764,A,F
2015-11-16,1.0723,A,F
2015-11-17,1.0670,A,F
2015-11-18,1.0666,A,F
2015-11-19,1.0687,A,F
2015-11-20,1.0688,A,F
2015-11-23,1.0631,A,F
2015-11-24,1.0651,A,F
2015-11-25,1.0586,A,F
2015-11-26,1.0612,A,F
2015-11-27,1.0580,A,F
2015-11-30,1.0579,A,F
2015-12-01,1.0600,A,F
2015-12-02,1.0612,A,F
2015-12-03,1.0671,A,F
2015-12-04,1.0902,A,F
2015-12-07,1.0809,A,F
2015-12-08,1.0875,A,F
2015-12-09,1.0941,A,F
2015-12-10,1.0943,A,F
2015-12-11,1.0950,A,F
2015-12-14,1.0983,A,F
2015-12-15,1.0990,A,F
2015-12-16,1.0933,A,F
2015-12-17,1.0841,A,F
2015-12-18,1.0836,A,F
2015-12-21,1.0870,A,F
2015-12-22,1.0952,A,F
2015-12-23,1.0916,A,F
2015-12-24,1.0947,A,F
2015-12-28,1.0962,A,F
2015-12-29,1.0952,A,F
2015-12-30,1.0926,A,F
2015-12-31,1.0887,A,F
2016-01-04,1.0898,A,F
2016-01-05,1.0746,A,F
2016-01-06,1.0742,A,F
2016-01-07,1.0868,A,F
2016-01-08,1.0861,A,F
